gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4868850737	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000592603	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri	(Cif.) H.C. Evans, Stalpers, Samson & Benny	CR			PRESENT		061b4f20-f241-11da-a328-b8a03c50a862													2538068	2538068	PRESERVED_SPECIMEN	IMI	Fungarium	K-M000592603				CC_BY_4_0					2026-02-06T11:36:20.707Z		CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4868850736	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000592597	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri	(Cif.) H.C. Evans, Stalpers, Samson & Benny	NI	Municipio R¡o San Juan		PRESENT		061b4f20-f241-11da-a328-b8a03c50a862									1999-01-01T00:00	1	1	1999	2538068	2538068	PRESERVED_SPECIMEN	IMI	Fungarium	K-M000592597				CC_BY_4_0					2026-02-06T11:36:31.637Z		CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4868850331	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000589612	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri	(Cif.) H.C. Evans, Stalpers, Samson & Benny	CR	Paman 		PRESENT		061b4f20-f241-11da-a328-b8a03c50a862									1999-03-01T00:00	1	3	1999	2538068	2538068	PRESERVED_SPECIMEN	IMI	Fungarium	K-M000589612				CC_BY_4_0					2026-02-06T11:36:26.394Z		CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4868850330	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000589609	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri	(Cif.) H.C. Evans, Stalpers, Samson & Benny	CR	Paman 		PRESENT		061b4f20-f241-11da-a328-b8a03c50a862									1998-03-01T00:00	1	3	1998	2538068	2538068	PRESERVED_SPECIMEN	IMI	Fungarium	K-M000589609				CC_BY_4_0					2026-02-06T11:36:24.981Z		CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4868844839	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000177856	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora perniciosa		SPECIES	Crinipellis perniciosa (Stahel) Singer	Crinipellis perniciosa	(Stahel) Singer	EC	Pichilingue		PRESENT		061b4f20-f241-11da-a328-b8a03c50a862									1974-12-23T00:00	23	12	1974	2538067	2538064	PRESERVED_SPECIMEN	K	Fungarium	K-M000177856				CC_BY_4_0		H. C. Evans (Spirit 569)			2026-02-06T11:36:23.581Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
4868712785	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000373569	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Monilia roreri Cif.	Monilia roreri	Cif.	EC			PRESENT		061b4f20-f241-11da-a328-b8a03c50a862													7715330	2538068	PRESERVED_SPECIMEN	IMI	Fungarium	K-M000373569				CC_BY_4_0		Evans, H.C.			2026-02-06T11:36:28.961Z		CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4868699205	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000366621	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Monilia roreri Cif.	Monilia roreri	Cif.	EC	Pichilingue		PRESENT		061b4f20-f241-11da-a328-b8a03c50a862													7715330	2538068	PRESERVED_SPECIMEN	IMI	Fungarium	K-M000366621				CC_BY_4_0		J.Waller C.M.I			2026-02-06T11:36:20.310Z		CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4868686258	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000619121	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora perniciosa		SPECIES	Marasmius perniciosus Stahel	Marasmius perniciosus	Stahel	TT			PRESENT		061b4f20-f241-11da-a328-b8a03c50a862													2538066	2538064	PRESERVED_SPECIMEN	IMI	Fungarium	K-M000619121				CC_BY_4_0					2026-02-06T11:36:23.152Z		CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4868682991	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000605798	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora perniciosa		SPECIES	Crinipellis perniciosa (Stahel) Singer	Crinipellis perniciosa	(Stahel) Singer	LC			PRESENT		061b4f20-f241-11da-a328-b8a03c50a862													2538067	2538064	PRESERVED_SPECIMEN	IMI	Fungarium	K-M000605798				CC_BY_4_0					2026-02-06T11:36:29.351Z		CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4868681844	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000177854	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora perniciosa		SPECIES	Crinipellis perniciosa (Stahel) Singer	Crinipellis perniciosa	(Stahel) Singer	EC	Pichilingue		PRESENT		061b4f20-f241-11da-a328-b8a03c50a862									1974-12-03T00:00	3	12	1974	2538067	2538064	PRESERVED_SPECIMEN	K	Fungarium	K-M000177854				CC_BY_4_0		H. C. Evans (Spirit 644)			2026-02-06T11:36:22.866Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
4868677041	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000177857	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora perniciosa		SPECIES	Crinipellis perniciosa (Stahel) Singer	Crinipellis perniciosa	(Stahel) Singer	EC	Pichilingue		PRESENT		061b4f20-f241-11da-a328-b8a03c50a862									1974-12-03T00:00	3	12	1974	2538067	2538064	PRESERVED_SPECIMEN	K	Fungarium	K-M000177857				CC_BY_4_0		H. C. Evans (Spirit 570)			2026-02-06T11:36:24.103Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
4868677040	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000177851	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora perniciosa		SPECIES	Crinipellis perniciosa (Stahel) Singer	Crinipellis perniciosa	(Stahel) Singer	EC	Pichilingue		PRESENT		061b4f20-f241-11da-a328-b8a03c50a862									1976-06-21T00:00	21	6	1976	2538067	2538064	PRESERVED_SPECIMEN	K	Fungarium	K-M000177851				CC_BY_4_0		H.C. Evans (Spirit 640)			2026-02-06T11:36:21.982Z		CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
4868665631	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000599078	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Crinipellis roreri (Cif.) H.C.Evans	Crinipellis roreri	(Cif.) H.C. Evans	EC	Esmeraldas Province, El Rocio, Guadual		PRESENT		061b4f20-f241-11da-a328-b8a03c50a862									1999-01-01T00:00	1	1	1999	2538069	2538068	PRESERVED_SPECIMEN	IMI	Fungarium	K-M000599078				CC_BY_4_0					2026-02-06T11:36:20.777Z		CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4868659673	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000592697	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri	(Cif.) H.C. Evans, Stalpers, Samson & Benny	EC			PRESENT		061b4f20-f241-11da-a328-b8a03c50a862													2538068	2538068	PRESERVED_SPECIMEN	IMI	Fungarium	K-M000592697				CC_BY_4_0					2026-02-06T11:36:29.297Z		CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4868659672	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000592688	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri	(Cif.) H.C. Evans, Stalpers, Samson & Benny	EC			PRESENT		061b4f20-f241-11da-a328-b8a03c50a862													2538068	2538068	PRESERVED_SPECIMEN	IMI	Fungarium	K-M000592688				CC_BY_4_0					2026-02-06T11:36:27.743Z		CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4868659671	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000592682	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri	(Cif.) H.C. Evans, Stalpers, Samson & Benny	EC			PRESENT		061b4f20-f241-11da-a328-b8a03c50a862													2538068	2538068	PRESERVED_SPECIMEN	IMI	Fungarium	K-M000592682				CC_BY_4_0					2026-02-06T11:36:27.728Z		CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4868659670	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000592679	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri	(Cif.) H.C. Evans, Stalpers, Samson & Benny	EC			PRESENT		061b4f20-f241-11da-a328-b8a03c50a862													2538068	2538068	PRESERVED_SPECIMEN	IMI	Fungarium	K-M000592679				CC_BY_4_0					2026-02-06T11:36:26.318Z		CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4868659669	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000592673	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri	(Cif.) H.C. Evans, Stalpers, Samson & Benny	EC			PRESENT		061b4f20-f241-11da-a328-b8a03c50a862													2538068	2538068	PRESERVED_SPECIMEN	IMI	Fungarium	K-M000592673				CC_BY_4_0					2026-02-06T11:36:25.092Z		CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4868659667	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000592655	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri	(Cif.) H.C. Evans, Stalpers, Samson & Benny	EC			PRESENT		061b4f20-f241-11da-a328-b8a03c50a862													2538068	2538068	PRESERVED_SPECIMEN	IMI	Fungarium	K-M000592655				CC_BY_4_0					2026-02-06T11:36:20.496Z		CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4868659661	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000592619	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri	(Cif.) H.C. Evans, Stalpers, Samson & Benny	PA			PRESENT		061b4f20-f241-11da-a328-b8a03c50a862													2538068	2538068	PRESERVED_SPECIMEN	IMI	Fungarium	K-M000592619				CC_BY_4_0					2026-02-06T11:36:27.271Z		CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4868659659	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000592604	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri	(Cif.) H.C. Evans, Stalpers, Samson & Benny	CR			PRESENT		061b4f20-f241-11da-a328-b8a03c50a862													2538068	2538068	PRESERVED_SPECIMEN	IMI	Fungarium	K-M000592604				CC_BY_4_0					2026-02-06T11:36:24.946Z		CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4868657039	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000592700	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri	(Cif.) H.C. Evans, Stalpers, Samson & Benny	EC			PRESENT		061b4f20-f241-11da-a328-b8a03c50a862													2538068	2538068	PRESERVED_SPECIMEN	IMI	Fungarium	K-M000592700				CC_BY_4_0					2026-02-06T11:36:20.384Z		CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4868657038	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000592694	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri	(Cif.) H.C. Evans, Stalpers, Samson & Benny	EC			PRESENT		061b4f20-f241-11da-a328-b8a03c50a862													2538068	2538068	PRESERVED_SPECIMEN	IMI	Fungarium	K-M000592694				CC_BY_4_0					2026-02-06T11:36:29.350Z		CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4868657037	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000592685	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri	(Cif.) H.C. Evans, Stalpers, Samson & Benny	EC			PRESENT		061b4f20-f241-11da-a328-b8a03c50a862													2538068	2538068	PRESERVED_SPECIMEN	IMI	Fungarium	K-M000592685				CC_BY_4_0					2026-02-06T11:36:27.876Z		CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4868657036	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000592676	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri	(Cif.) H.C. Evans, Stalpers, Samson & Benny	EC			PRESENT		061b4f20-f241-11da-a328-b8a03c50a862													2538068	2538068	PRESERVED_SPECIMEN	IMI	Fungarium	K-M000592676				CC_BY_4_0					2026-02-06T11:36:25.147Z		CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4868657035	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000592670	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri	(Cif.) H.C. Evans, Stalpers, Samson & Benny	EC			PRESENT		061b4f20-f241-11da-a328-b8a03c50a862													2538068	2538068	PRESERVED_SPECIMEN	IMI	Fungarium	K-M000592670				CC_BY_4_0					2026-02-06T11:36:24.151Z		CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4868657034	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000592667	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri	(Cif.) H.C. Evans, Stalpers, Samson & Benny	EC			PRESENT		061b4f20-f241-11da-a328-b8a03c50a862													2538068	2538068	PRESERVED_SPECIMEN	IMI	Fungarium	K-M000592667				CC_BY_4_0					2026-02-06T11:36:24.426Z		CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4868657031	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000592652	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri	(Cif.) H.C. Evans, Stalpers, Samson & Benny	EC			PRESENT		061b4f20-f241-11da-a328-b8a03c50a862													2538068	2538068	PRESERVED_SPECIMEN	IMI	Fungarium	K-M000592652				CC_BY_4_0					2026-02-06T11:36:20.339Z		CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4868657030	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000592649	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri	(Cif.) H.C. Evans, Stalpers, Samson & Benny	EC			PRESENT		061b4f20-f241-11da-a328-b8a03c50a862													2538068	2538068	PRESERVED_SPECIMEN	IMI	Fungarium	K-M000592649				CC_BY_4_0					2026-02-06T11:36:30.802Z		CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4868657029	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000592643	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri	(Cif.) H.C. Evans, Stalpers, Samson & Benny	PE			PRESENT		061b4f20-f241-11da-a328-b8a03c50a862													2538068	2538068	PRESERVED_SPECIMEN	IMI	Fungarium	K-M000592643				CC_BY_4_0					2026-02-06T11:36:31.086Z		CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4868657028	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000592634	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri	(Cif.) H.C. Evans, Stalpers, Samson & Benny	EC			PRESENT		061b4f20-f241-11da-a328-b8a03c50a862													2538068	2538068	PRESERVED_SPECIMEN	IMI	Fungarium	K-M000592634				CC_BY_4_0					2026-02-06T11:36:29.544Z		CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4868657026	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000592616	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri	(Cif.) H.C. Evans, Stalpers, Samson & Benny	CR			PRESENT		061b4f20-f241-11da-a328-b8a03c50a862													2538068	2538068	PRESERVED_SPECIMEN	IMI	Fungarium	K-M000592616				CC_BY_4_0					2026-02-06T11:36:26.757Z		CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4868657025	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000592610	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri	(Cif.) H.C. Evans, Stalpers, Samson & Benny	CR			PRESENT		061b4f20-f241-11da-a328-b8a03c50a862													2538068	2538068	PRESERVED_SPECIMEN	IMI	Fungarium	K-M000592610				CC_BY_4_0					2026-02-06T11:36:26.566Z		CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4868657024	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000592607	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri	(Cif.) H.C. Evans, Stalpers, Samson & Benny	CR			PRESENT		061b4f20-f241-11da-a328-b8a03c50a862													2538068	2538068	PRESERVED_SPECIMEN	IMI	Fungarium	K-M000592607				CC_BY_4_0					2026-02-06T11:36:24.769Z		CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4868657023	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000592601	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora			GENUS	Moniliophthora H.C.Evans et al.	Moniliophthora	H.C. Evans, Stalpers, Samson & Benny	HN			PRESENT		061b4f20-f241-11da-a328-b8a03c50a862													2538063		PRESERVED_SPECIMEN	IMI	Fungarium	K-M000592601				CC_BY_4_0					2026-02-06T11:36:20.783Z		CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION;TAXON_MATCH_HIGHERRANK
4868656637	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000589607	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri	(Cif.) H.C. Evans, Stalpers, Samson & Benny	CR	Canoas, Zona Sur		PRESENT		061b4f20-f241-11da-a328-b8a03c50a862									1998-03-01T00:00	1	3	1998	2538068	2538068	PRESERVED_SPECIMEN	IMI	Fungarium	K-M000589607				CC_BY_4_0					2026-02-06T11:36:25.147Z		CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4868651245	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000589613	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri	(Cif.) H.C. Evans, Stalpers, Samson & Benny	CR	Buenos Aires, Zona Sur		PRESENT		061b4f20-f241-11da-a328-b8a03c50a862									1999-03-01T00:00	1	3	1999	2538068	2538068	PRESERVED_SPECIMEN	IMI	Fungarium	K-M000589613				CC_BY_4_0					2026-02-06T11:36:27.728Z		CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4868651244	2e8ab72b-5931-4e04-b8ff-e1fb61305d17	http://specimens.kew.org/fungarium/K-M000589604	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri	(Cif.) H.C. Evans, Stalpers, Samson & Benny	CR	Turrialba		PRESENT		061b4f20-f241-11da-a328-b8a03c50a862									1973-01-01T00:00	1	1	1973	2538068	2538068	PRESERVED_SPECIMEN	IMI	Fungarium	K-M000589604				CC_BY_4_0					2026-02-06T11:36:25.092Z		CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4856146369	2ce5b0bf-8ebe-4a20-ac95-79a4020cee2b	AGROSAVIA:Cacao:Mr:0139	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	Moniliophthora roreri		SPECIES	Moniliophthora roreri (Cif.) H.C.Evans, Stalpers, Samson & Benny	Moniliophthora roreri	(Cif.) H.C.Evans, Stalpers, Samson & Benny	CO	El Libano	Santander	PRESENT	1	488f6b87-5688-4c9a-928c-2d5355054b01	6.238056	-73.822222			720.0	0.0							2538068	2538068	HUMAN_OBSERVATION	Corporación Colombiana de Investigación Agropecuaria - AGROSAVIA			Mr0139	Yeirme Yaneth Jaimes Suárez		CC_BY_4_0		Carolina González Almario;Yeirme Yaneth Jaimes Suárez			2025-11-25T13:55:33.958Z		COORDINATE_ROUNDED
